tempo,y_centro,v_centro,erro_l2
1.152000000000000135e+00,-8.683240581616876244e-03,1.410373210158759154e-02,1.393994941787707516e-04
1.155999999999999917e+00,-8.625463686603490956e-03,1.444422375334019487e-02,1.389243345125151677e-04
1.159999999999999920e+00,-8.566334161575516956e-03,1.478238125699559390e-02,1.384206016723078347e-04
1.163999999999999924e+00,-8.505861555198690818e-03,1.511815159418961399e-02,1.378882264429403723e-04
1.167999999999999927e+00,-8.444055626671534767e-03,1.545148213179674788e-02,1.373271452266126315e-04
1.171999999999999931e+00,-8.380926344150751647e-03,1.578232063020163986e-02,1.367373000763485102e-04
1.175999999999999934e+00,-8.316483883144949046e-03,1.611061525145950080e-02,1.361186387278627964e-04
1.179999999999999938e+00,-8.250738624875238875e-03,1.643631456742312633e-02,1.354711146307503310e-04
1.183999999999999941e+00,-8.183701154604008238e-03,1.675936756779614067e-02,1.347946869783581895e-04
1.187999999999999945e+00,-8.115382259931473025e-03,1.707972366814362875e-02,1.340893207366641664e-04
1.191999999999999948e+00,-8.045792929060319523e-03,1.739733271776568516e-02,1.333549866719597901e-04
1.195999999999999952e+00,-7.974944349030010926e-03,1.771214500759342447e-02,1.325916613775090657e-04
1.199999999999999956e+00,-7.902847903918331848e-03,1.802411127794652235e-02,1.317993272991258610e-04
1.203999999999999959e+00,-7.829515173013404383e-03,1.833318272622596126e-02,1.309779727593911075e-04
1.207999999999999963e+00,-7.754957928955166953e-03,1.863931101456720724e-02,1.301275919809541750e-04
1.211999999999999966e+00,-7.679188135845577828e-03,1.894244827738238504e-02,1.292481851086801946e-04
1.215999999999999970e+00,-7.602217947330149744e-03,1.924254712886993082e-02,1.283397582305566211e-04
1.219999999999999973e+00,-7.524059704648669751e-03,1.953956067038427682e-02,1.274023233974267148e-04
1.223999999999999977e+00,-7.444725934657521645e-03,1.983344249777470661e-02,1.264358986416982912e-04
1.227999999999999980e+00,-7.364229347822855501e-03,2.012414670865563665e-02,1.254405079947445143e-04
1.231999999999999984e+00,-7.282582836184620795e-03,2.041162790955343073e-02,1.244161815032023292e-04
1.235999999999999988e+00,-7.199799471292682614e-03,2.069584122298446030e-02,1.233629552440726061e-04
1.239999999999999991e+00,-7.115892502114752084e-03,2.097674229448391950e-02,1.222808713386831195e-04
1.243999999999999995e+00,-7.030875352916641022e-03,2.125428729950015402e-02,1.211699779652617695e-04
1.247999999999999998e+00,-6.944761621115553771e-03,2.152843295025917356e-02,1.200303293706114880e-04
1.252000000000000002e+00,-6.857565075105705871e-03,2.179913650248051227e-02,1.188619858803740550e-04
1.256000000000000005e+00,-6.769299652057588802e-03,2.206635576205074126e-02,1.176650139081954292e-04
1.260000000000000009e+00,-6.679979455691038674e-03,2.233004909160269530e-02,1.164394859635464096e-04
1.264000000000000012e+00,-6.589618754023023051e-03,2.259017541703551776e-02,1.151854806584756702e-04
1.268000000000000016e+00,-6.498231977087686947e-03,2.284669423385112322e-02,1.139030827131287964e-04
1.272000000000000020e+00,-6.405833714633797984e-03,2.309956561347915535e-02,1.125923829598899370e-04
1.276000000000000023e+00,-6.312438713795972059e-03,2.334875020951489299e-02,1.112534783465258419e-04
1.280000000000000027e+00,-6.218061876740868694e-03,2.359420926379801955e-02,1.098864719379436786e-04
1.284000000000000030e+00,-6.122718258291016263e-03,2.383590461243819195e-02,1.084914729166545016e-04
1.288000000000000034e+00,-6.026423063523698824e-03,2.407379869182545845e-02,1.070685965823514304e-04
1.292000000000000037e+00,-5.929191645346204749e-03,2.430785454437173199e-02,1.056179643497671028e-04
1.296000000000000041e+00,-5.831039502048929006e-03,2.453803582430291383e-02,1.041397037456916452e-04
1.300000000000000044e+00,-5.731982274835781786e-03,2.476430680328173956e-02,1.026339484045272262e-04
1.304000000000000048e+00,-5.632035745332135933e-03,2.498663237595584799e-02,1.011008380625934749e-04
1.308000000000000052e+00,-5.531215833070804964e-03,2.520497806538533891e-02,9.954051855146065397e-05
